item_id,general_category,sub_category,specific_category
7290118667582,הכל לבית,קופסאות וכלים,מצעים ומגבות
7290118667599,הכל לבית,קופסאות וכלים,מצעים ומגבות
7290118667605,הכל לבית,קופסאות וכלים,מצעים ומגבות
7290118667612,הכל לבית,קופסאות וכלים,מצעים ומגבות
7290118669197,"פירות, ירקות ופיצוחים",ירקות,ירקות ארוזים
7290118669203,"פירות, ירקות ופיצוחים",ירקות,ירקות ארוזים
7290118669425,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
7290118669432,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
7290118669630,חד פעמי ומתכלה,"עטיפות, שקיות ותבניות",שקיות למזון
7290118669975,חד פעמי ומתכלה,"עטיפות, שקיות ותבניות",שקיות למזון
7290118669982,חד פעמי ומתכלה,"עטיפות, שקיות ותבניות",שקיות למזון
7290118990826,בישול ואפייה,מוצרי אפייה,עזרי אפייה וקישוטים
7290119040407,חטיפים ומתוקים,עוגות ועוגיות,עוגיות חמאה ושוקולד צ'יפס
7290119041343,חטיפים ומתוקים,עוגות ועוגיות,עוגיות סנדוויץ וממולאות
7290119370580,שימורים ורטבים,שימורים,שימורי עגבניות ורסק
7290119371037,חטיפים ומתוקים,עוגות ועוגיות,עוגיות נוספות
7290119372607,משקאות,משקאות חמים,קפה נמס
7290119373352,קטניות ודגנים,פריכיות וקרקרים,פריכיות
7290119373611,משקאות,משקאות חמים,קפה נמס
7290119373666,"סלטים, ממרחים וביצים",סלטים מצוננים,סלטי ירקות
7290119373673,"סלטים, ממרחים וביצים",סלטים מצוננים,סלטי חצילים
7290119373680,"סלטים, ממרחים וביצים",סלטים מצוננים,סלטי כרוב
7290119373710,"סלטים, ממרחים וביצים",ממרחים ומתבלים מצוננים,סלטי חומוס
7290119373727,"סלטים, ממרחים וביצים",ממרחים ומתבלים מצוננים,סלטי טחינה
7290119373895,שימורים ורטבים,רטבים,רוטב לבישול
7290119373970,משקאות,משקאות חמים,קפסולות ופולי קפה
7290119374045,משקאות,משקאות חמים,קפסולות ופולי קפה
7290119374298,חטיפים ומתוקים,סוכריות ומסטיקים,מסטיקים
7290119374649,חטיפים ומתוקים,חטיפים מלוחים,חטיפי צ'יפס ותירס
7290119375295,מוצרי חלב,יוגורט ומעדני חלב,יוגורט ומעדנים
7290119375370,מוצרי חלב,גבינות,גבינת שמנת ומותכת
7290119375653,משקאות,משקאות חמים,קפסולות ופולי קפה
7290119376643,מוצרי חלב,יוגורט ומעדני חלב,יוגורט פרי ויוגורט בטעמים
7290119376711,משקאות,משקאות חמים,קפסולות ופולי קפה
7290119377107,חטיפים ומתוקים,שוקולדים,חטיפי שוקולד מאוגדים
7290119377145,משקאות,משקאות חמים,קפה שחור
7290119377480,מוצרי חלב,יוגורט ומעדני חלב,יוגורט ומשקאות מועשרים בחלבון
7290119377510,חטיפים ומתוקים,וופלים וביסקוויטים,וופלים
7290119377589,חטיפים ומתוקים,סוכריות ומסטיקים,מסטיקים
7290119377602,חטיפים ומתוקים,סוכריות ומסטיקים,מסטיקים
7290119379200,מוצרי יסוד ותבלינים,"שמן, חומץ ומיץ לימון",שמן זית
7290119379934,"סלטים, ממרחים וביצים",סלטים מצוננים,סלטי ירקות
7290119380565,מוצרי חלב,גבינות,גבינת שמנת ומותכת
7290119380831,מוצרי חלב,יוגורט ומעדני חלב,יוגורט ומשקאות מועשרים בחלבון
7290119380916,מוצרי חלב,יוגורט ומעדני חלב,יוגורט ומעדנים
7290119380923,מוצרי חלב,יוגורט ומעדני חלב,יוגורט ומעדנים
7290119382262,"סלטים, ממרחים וביצים",ממרחים ומתבלים מצוננים,סלטי טחינה
7290119420186,מוצרי יסוד ותבלינים,תבלינים,תבלינים בשקית
7290119420483,בישול ואפייה,קמח ופירורי לחם,קמחים נוספים
7290119500383,אורגני ובריאות,נטול ומופחת סוכר,חטיפים ומתוקים מופחתי סוכר
7290119500437,אורגני ובריאות,נטול ומופחת סוכר,חטיפים ומתוקים מופחתי סוכר
7290119500482,אורגני ובריאות,נטול ומופחת סוכר,חטיפים ומתוקים מופחתי סוכר
7290119500536,אורגני ובריאות,נטול ומופחת סוכר,חטיפים ומתוקים מופחתי סוכר
7290119500581,אורגני ובריאות,נטול ומופחת סוכר,חטיפים ומתוקים מופחתי סוכר
7290119500635,אורגני ובריאות,נטול ומופחת סוכר,חטיפים ומתוקים מופחתי סוכר
7290119670031,חטיפים ומתוקים,סוכריות ומסטיקים,"ממתקי גומי, ג'לי וטופי"
7290119670055,"פירות, ירקות ופיצוחים",פיצוחים ופירות יבשים,פיצוחים קלויים
7290119670062,חטיפים ומתוקים,סוכריות ומסטיקים,"ממתקי גומי, ג'לי וטופי"
7290119670093,חטיפים ומתוקים,סוכריות ומסטיקים,"ממתקי גומי, ג'לי וטופי"
7290119670123,"פירות, ירקות ופיצוחים",פיצוחים ופירות יבשים,פירות יבשים
7290119670161,שימורים ורטבים,רטבים,קטשופ ומיונז
7290119670321,"פירות, ירקות ופיצוחים",פיצוחים ופירות יבשים,פירות יבשים
7290119670383,בישול ואפייה,מוצרי אפייה,עזרי אפייה וקישוטים
7290119670406,חטיפים ומתוקים,סוכריות ומסטיקים,"ממתקי גומי, ג'לי וטופי"
7290119670413,חטיפים ומתוקים,סוכריות ומסטיקים,"ממתקי גומי, ג'לי וטופי"
7290119670437,"פירות, ירקות ופיצוחים",פיצוחים ופירות יבשים,פירות יבשים
7290119670482,שימורים ורטבים,שימורים,שימורי טונה ודגים
7290119670499,חטיפים ומתוקים,סוכריות ומסטיקים,"ממתקי גומי, ג'לי וטופי"
7290119670543,"פירות, ירקות ופיצוחים",פיצוחים ופירות יבשים,פיצוחים קלויים
7290119670758,בישול ואפייה,מרקים ותבשילים,תבשילי אינסטנט ומנה חמה
7290119670765,בישול ואפייה,מרקים ותבשילים,תבשילי אינסטנט ומנה חמה
7290119670772,בישול ואפייה,מרקים ותבשילים,תבשילי אינסטנט ומנה חמה
7290119670789,בישול ואפייה,מרקים ותבשילים,תבשילי אינסטנט ומנה חמה
7290119670819,קטניות ודגנים,דגנים וחטיפי אנרגיה,"גרנולה, מוזלי וקוואקר"
7290119670826,קטניות ודגנים,דגנים וחטיפי אנרגיה,"גרנולה, מוזלי וקוואקר"
7290119670918,שימורים ורטבים,שימורים,שימורי תירס
7290119671106,קטניות ודגנים,דגנים וחטיפי אנרגיה,חטיפי אנרגיה ובריאות
7290119671113,קטניות ודגנים,דגנים וחטיפי אנרגיה,חטיפי אנרגיה ובריאות
7290119671120,קטניות ודגנים,דגנים וחטיפי אנרגיה,חטיפי אנרגיה ובריאות
7290119671137,קטניות ודגנים,דגנים וחטיפי אנרגיה,חטיפי אנרגיה ובריאות
7290119672301,מוצרי יסוד ותבלינים,תבלינים,סוכר ומלח
7290119672394,מוצרי יסוד ותבלינים,תבלינים,סוכר ומלח
7290119760237,אורגני ובריאות,תחליפי בשר,תחליפי בשר קפואים
7290119771493,משקאות,משקאות קלים,משקאות קלים
7290119772544,משקאות,אלכוהול ואנרגיה,משקאות חריפים
7290119772698,משקאות,אלכוהול ואנרגיה,משקאות חריפים
7290119773299,משקאות,משקאות קלים,משקאות קלים
7290119774593,משקאות,אלכוהול ואנרגיה,משקאות חריפים
7290119775149,משקאות,אלכוהול ואנרגיה,משקאות חריפים
7290119776290,משקאות,משקאות קלים,משקאות מוגזים
7290119776344,משקאות,משקאות קלים,משקאות מוגזים
7290119776542,משקאות,אלכוהול ואנרגיה,משקאות חריפים
7290119776597,משקאות,אלכוהול ואנרגיה,משקאות חריפים
7290119950096,בשר ודגים,נקניקיות ונקניקים,נקניקיות
7290119950102,בשר ודגים,נקניקיות ונקניקים,נקניקיות
7290119950119,בשר ודגים,נקניקיות ונקניקים,נקניקיות
7290119950126,בשר ודגים,נקניקיות ונקניקים,נקניקיות
7290120120099,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
7290120122314,הכל לבית,קופסאות וכלים,כלי מטבח
7290120122628,הכל לבית,קופסאות וכלים,מצעים ומגבות
7290120122635,הכל לבית,קופסאות וכלים,מצעים ומגבות
7290120122659,הכל לבית,קופסאות וכלים,כלי מטבח
7290120122666,הכל לבית,קופסאות וכלים,כלי מטבח
7290120122680,הכל לבית,קופסאות וכלים,כלי מטבח
7290120123137,הכל לבית,קופסאות וכלים,כלי מטבח
7290120123199,הכל לבית,קופסאות וכלים,כלי מטבח
7290120123212,הכל לבית,קופסאות וכלים,כלי מטבח
7290120123236,הכל לבית,קופסאות וכלים,כלי מטבח
7290120123243,הכל לבית,קופסאות וכלים,כלי מטבח
7290120123250,הכל לבית,קופסאות וכלים,כלי מטבח
7290120124271,הכל לבית,קופסאות וכלים,כלי מטבח
7290120124844,הכל לבית,קופסאות וכלים,כלי מטבח
7290120124851,הכל לבית,קופסאות וכלים,כלי מטבח
7290120124868,הכל לבית,קופסאות וכלים,כלי מטבח
7290120124875,הכל לבית,קופסאות וכלים,כלי מטבח
7290120124882,הכל לבית,קופסאות וכלים,כלי מטבח
7290120124899,הכל לבית,קופסאות וכלים,כלי מטבח
7290120125063,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
7290120125070,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
7290120125087,חד פעמי ומתכלה,"נרות, גפרורים ופיקניק",גפרורים ומצתים
7290120126022,הכל לבית,מוצרי חשמל,חשמל לבית
7290120126039,הכל לבית,מוצרי חשמל,חשמל לבית
7290120126046,הכל לבית,מוצרי חשמל,חשמל לבית
7290120126411,הכל לבית,קופסאות וכלים,מצעים ומגבות
7290120126435,הכל לבית,קופסאות וכלים,מצעים ומגבות
7290120126466,הכל לבית,קופסאות וכלים,מצעים ומגבות
7290120126473,הכל לבית,קופסאות וכלים,מצעים ומגבות
7290120126480,הכל לבית,קופסאות וכלים,מצעים ומגבות
7290120126602,הכל לבית,מוצרי חשמל,חשמל לבית
7290120127272,חד פעמי ומתכלה,חד פעמי,מפות ומפיות שולחן
7290120127289,חד פעמי ומתכלה,חד פעמי,מפות ומפיות שולחן
7290120127432,הכל לבית,קופסאות וכלים,כלי מטבח
7290120127470,הכל לבית,קופסאות וכלים,כלי מטבח
7290120127647,הכל לבית,מוצרי חשמל,סוללות ואביזרים לסלולר
7290120127678,הכל לבית,מוצרי חשמל,סוללות ואביזרים לסלולר
7290120127739,הכל לבית,מוצרי חשמל,סוללות ואביזרים לסלולר
7290120127906,חד פעמי ומתכלה,חד פעמי,צלחות חד פעמי
7290120127913,חד פעמי ומתכלה,חד פעמי,צלחות חד פעמי
7290120127920,חד פעמי ומתכלה,חד פעמי,צלחות חד פעמי
7290120127937,חד פעמי ומתכלה,חד פעמי,צלחות חד פעמי
7290120127944,חד פעמי ומתכלה,חד פעמי,צלחות חד פעמי
